PDCD10,4.163639338925006
QRICH1,4.160588974385109
PLSCR1,4.1574021351556345
LANCL1,4.157384573350488
CAST,4.15523958680691
DHFR,4.155145057754369
CMBL,4.15411954808398
RBBP4,4.153229798516044
LPCAT1,4.14976489040908
F11R,4.147460689251786
RNF11,4.146408115430758
LEPROT,4.144543650176448
UGGT1,4.141506611524087
LRPAP1,4.140331462782897
GMPPA,4.137346498595496
COX7A2L,4.136842567012752
ATL2,4.130618767146306
ATG3,4.128628761475753
PEX19,4.128423911140211
USP33,4.127844293670244
MORN2,4.126344659210662
YRDC,4.1183347255548695
HEATR1,4.114881588931358
PRKAA1,4.114358511349395
UNC50,4.114115051311262
RETSAT,4.113177766891097
POLE4,4.1066272673999356
SMARCA5,4.106294280114393
MSH2,4.105519816769712
NCBP2-AS2,4.1040898801236745
CTDSP1,4.103838441236642
DCAF8,4.101428540210686
NDC1,4.10073018291902
MAD2L1,4.100081879313367
GRSF1,4.099859650539693
KRCC1,4.099367663525947
CENPH,4.0986413123044105
ZNF330,4.098499116229768
OSMR,4.096619337110016
TOPBP1,4.096106008645172
CRTC2,4.095647612514917
PTMAP2,4.095247946882851
DUSP23,4.092918626019579
TXNDC9,4.091770730330842
NEK2,4.091315562207086
INTS3,4.0905741566745455
HADH,4.090528615829096
WDR75,4.0876282408324425
OSBPL9,4.087434066031829
PEF1,4.0868055840788005
MARCH6,4.083305512063438
DPH2,4.079413549900476
FGFRL1,4.077880115066917
LSM10,4.076651422007594
HSPG2,4.0759586348062085
ADCY3,4.075868461690793
TNIP2,4.074816158705183
IFI6,4.074463642293511
NIT2,4.072150637778807
RBM8A,4.071034290118072
AGTRAP,4.070102651523882
RNF4,4.069381552391396
ATG16L1,4.067488909475117
KRTCAP2,4.0674312694032535
HTRA2,4.066414947519868
RYK,4.06621975951112
MTATP8P1,4.064142878304956
DNAJC19,4.063700673779462
VCAN,4.062652091875122
UBP1,4.062190207864773
CLDND1,4.060976770608384
MUL1,4.058769650949228
MLF1IP,4.058291121897375
DROSHA,4.058285313863952
ENAH,4.057582508139647
PYGO2,4.0566084860901706
IQGAP3,4.0556090234226
B4GALT2,4.051155331787299
TTC4,4.048899810257507
MYEOV2,4.048538871844925
OPA1,4.048417280539023
CGGBP1,4.045758153421122
KCTD3,4.0409198644359705
TMEM127,4.039564927649748
FAM20B,4.0394599183759645
RQCD1,4.038014206313195
PLXNA1,4.037689036842612
PNPT1,4.037674413080247
ADI1,4.0307316940240865
HPS3,4.02755263140178
RFX5,4.02639287192535
FRG1,4.024728518682765
DCAF6,4.0224056501208985
NUP133,4.022306745007779
PRKCI,4.0216004320472
PKP4,4.021375828023802
MOB4,4.019433426426832
TMEM69,4.018964900971407
GMPS,4.017966558870101
SEPT11,4.017905747148995
EIF4E2,4.016804021245074
FMNL2,4.015551949756228
CISD2,4.015173064427764
DESI2,4.014351977610198
NCEH1,4.013979707998513
PJA2,4.012692591933771
LRRC42,4.012571808088378
SUPT7L,4.011547563055008
LRRC8D,4.010453783756894
C4orf27,4.010017331665306
DNAJC11,4.009078655692831
SELK,4.007990465111117
SPC25,4.00472989352857
SLC35F5,4.003544228395425
RABGGTB,3.998800177680751
FNDC3B,3.9983290185182825
CCDC58,3.9950710240127734
GBE1,3.994671175427117
AGA,3.9887385452055155
LEPRE1,3.988397417260456
PPIC,3.9867269589186365
HLTF,3.9848994126133235
CTBP1,3.9846237284568584
CPSF3L,3.9839228813508356
CCNL1,3.9801252688889868
BRE,3.975928865360922
SRRM1,3.9758220805214735
LSM3,3.975090134014652
MTX1,3.9738825627908896
CNIH4,3.9733037942602487
UBE2B,3.971691634761202
PGM1,3.9711261038740915
PODXL2,3.9701826976850683
B4GALT3,3.9699622760980433
PPCS,3.96993728933425
ISG20L2,3.968466412375387
RP11-234A1.1,3.967136956062953
ATAD3A,3.9650937096367027
CHTOP,3.9643152735775504
C2orf47,3.9620114141892615
TARS2,3.9619515163197154
NDUFA10,3.9603189331004303
EXOSC7,3.9589754521805944
NCKAP1,3.957387977949684
PUM1,3.957308391681258
BCS1L,3.954520297216014
SPATS2L,3.952124481711017
ITGB1BP1,3.949490582976455
NUF2,3.94584997492972
IGF2BP2,3.9436752930317525
RANBP2,3.9432133012108004
COPS7B,3.9393555381826366
PPIH,3.936873623280165
LARP7,3.9367808054918627
GLT8D1,3.936401448877976
INO80B,3.9358417813602196
SELRC1,3.934253304725242
SMG7,3.931107533131533
SMYD5,3.928731191869982
RNF25,3.926987797683235
AGPS,3.9266539894963848
CAB39,3.9258731986409217
TBL1XR1,3.9254752035563913
KYNU,3.925167746416322
CAMLG,3.9241834047504773
MRPL19,3.9233992618759843
C1orf85,3.922551101934778
SNX4,3.9214957050814374
NCK2,3.9209842613550108
PPA2,3.9194131220789643
KLHL12,3.9190992454095395
TMA16,3.9175469745548774
KANSL3,3.916912045695112
MPC2,3.916426475523957
WLS,3.915558453319005
CCDC115,3.9153947862622207
ILKAP,3.915362650247756
PSME4,3.914563282718054
AIDA,3.913102903638778
EFCAB14,3.9126030567420536
POMGNT1,3.9108585012875423
DIMT1,3.910591435169407
NBL1,3.9103949903421626
MRPS18C,3.906719651249729
RPIA,3.906496484257295
ZMYM6NB,3.9049822773680476
MRPS36,3.9029285085130083
F3,3.9003591902166383
GCLM,3.900020779201252
DYNC1LI1,3.899551797411791
PRKD3,3.8989463773110704
KIAA1522,3.896186456000242
EDEM1,3.8959942096110924
MRPL35,3.8895583848375552
MSH6,3.8888867493610975
RNF13,3.8879176857222255
RTCA,3.8843355252004415
MRPS22,3.883178475546116
ARL8A,3.882519393492887
DFFA,3.8824076761905495
NMD3,3.8821441328223885
TP53BP2,3.8811174885621003
GALNT7,3.8767716059991417
CENPA,3.873623945341787
RHOQ,3.8722630394332533
ANTXR1,3.871103700512366
AGPAT9,3.8661117658464677
GFM2,3.8659929404626276
IGSF8,3.865195350843857
CYB561D2,3.8638828816098445
ACAD9,3.861746887728994
TP53I3,3.8610457332271904
FASTKD2,3.859813470701529
SP3,3.857957090898926
TRIO,3.852553131556754
TOR3A,3.851141965032624
ACSL1,3.848448355566523
IRF2BP2,3.847490581946545
PHC2,3.8465670199299957
ABCB6,3.8452045569503572
EML4,3.845158767645914
SEL1L3,3.8440097452040196
LETM1,3.843527403141785
WDR26,3.8433435163594982
GYG1,3.843104360781361
LPGAT1,3.8426212768234715
MLH1,3.8390661722638098
WDFY1,3.8380664461950826
SKIV2L2,3.8367558831593107
PRPF38B,3.8367464527142405
RBM15B,3.836271509431658
RBMS1,3.8354334106478984
MAD2L2,3.8351325036501045
CASP3,3.8314804650231005
SCAP,3.8269573056172135
RAB5A,3.8252256119862476
APITD1,3.8246868349678294
TRMT61B,3.822192440588701
SS18L2,3.8208455475272234
RAB4A,3.8190862225407045
SOAT1,3.814875524947047
PCYT1A,3.8142157253247397
EGLN1,3.8091804691462285
SLC25A38,3.8089332265283224
QPCT,3.80561788827078
